ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
7861,,;粗話;,粗嘴,chhou-chhui3,,780,Na,,
7879,,;巨大家具;,粗傢俬,chhou-ke-si,,2339,,,
7942,,;大小眼;,雌雄眼,chhu2-hiong5-gan2,,1437,,,
7978,,;覷;,覷,chhu3,,254,b,,
7979,,;近視;短視;,覷懵,chhu3-bang2,,455,Na;VH,,
7983,,;近視;,覷睛,chhu3-chheng2,,422,Na,,
8034,chhu7-chhiN,;流星;,炷星,chhu7-chheN,,673,Na,,
8035,chhu3-kng3,;淬火;,淬鋼,chhu7-kng3,,364,,,
8037,,;鍛鐵;,炷鐵,chhu7-thih,,263,Na,,
8038,,;豎中指;,泚中營,chhu7-tiong-iaN5,,1316,,,
8043,,;眼睛瞇瞇;瞇瞇眼;,覷目,chhuh-bak8,,1064,,,
8044,,;近視;短視;,覷懵,chhuh-bang2,,352,Na;VH,,
8051,,;口;嘴;,嘴,chhui3,mouth,778,Na;Nf;Ng,,
8052,chhui3-om,;口罩;,嘴掩,chhui3-am,,867,Na,,
8053,,;口頭承諾;,嘴限,chhui3-an7,,842,,,
8055,,;五官;眉目;面貌;輪廓;,嘴目鼻,chhui3-bak8-phiN7,,1535,Na,,
8056,,;口風緊;守口如瓶;嘴緊;嘴穩;嘴嚴;,嘴密,chhui3-bat8,,1219,VH,,
8057,,;嘴面;,嘴面,chhui3-bin7,,988,,,
8058,chhui3-be2,;口感;語尾;嘴角;,嘴尾,chhui3-boe2,,1690,Nc,,
8060,,;口臭;,嘴臭,chhui3-chhau3,,684,,,
8061,,;嘴淡;,嘴凊,chhui3-chhin3,,679,,,
8062,,;愛說話;饒舌;,嘴峭,chhui3-chhio,,1630,VH,,
8063,,;多嘴;,嘴鶺,chhui3-chhio,,1616,VH,,
8064,,;眉開眼笑;,嘴笑目笑,chhui3-chhio3-bak8-chhio3,,1688,VA,,
8065,,;鬍子;鬍鬚;,嘴鬚,chhui3-chhiu,,852,Na,,
8066,,;龍鬚糖;,嘴鬚糖,chhui3-chhiu-thng5,,848,,,
8067,,;嘴急;,嘴食緊,chhui3-chiah8-kin2,,1792,,,
8068,,;食物;,嘴食物,chhui3-chiah8-mih8,,1809,Na,,
8069,,;食慾不振;嘴淡;,嘴汫,chhui3-chiaN2,,1868,VH,,
8070,,;沒胃口;,嘴汫汫,chhui3-chiaN2-chiaN2,,1049,,,
8071,,;口舌;口齒;舌頭;唇舌;喉舌;嘴皮子;,嘴舌,chhui3-chih8,,1432,Na,,
8072,chhui3-chih8-be2,;舌尖;,嘴舌尾,chhui3-chih8-boe2,,1458,Nc,,
8073,chhui3-chih8-kun,;舌根;,嘴舌根,chhui3-chih8-kin,,1171,Nc,,
8074,,;舌尖;,嘴舌頭,chhui3-chih8-thau5,,1414,Nc,,
8076,,;剩菜殘羹;,嘴殘,chhui3-choaN5,,748,,,
8077,,;口才;口齒;,嘴水,chhui3-chui2,,2210,Na,,
8078,,;下巴;下顎;,嘴下頷,chhui3-e7-ham,,1643,Na,,
8079,chhui3-e7-hai5,;下巴;,嘴下頦,chhui3-e7-hoai5,,1576,Na,,
8080,,;下巴;下顎;,嘴下斗,chhui3-e7-tau2,,1740,Na,,
8081,,;口譯;,嘴譯,chhui3-ek8,,747,VC,,
8083,,;口舌;,嘴錦,chhui3-gim2,,636,Na,,
8084,,;口才;嘴皮子;,嘴花,chhui3-hoe,,2207,Na,,
8085,,;口齒便給;,嘴花利,chhui3-hoe-lai7,,2259,,,
8086,,;口約;口頭約定;,嘴呼,chhui3-hou,,1097,,,
8089,,;口頭承諾;,嘴應,chhui3-in2,,1011,,,
8090,,;口約;口許;口頭約定;,嘴約,chhui3-iok,,1014,,,
8092,,;口角;嘴角;嘴邊;,嘴角,chhui3-kak,,1142,Nc;Na,,
8094,,;口腔;,嘴空,chhui3-khang,,844,Na,,
8095,,;口腔;,嘴腔,chhui3-khang,,707,Na,,
8096,,;口頭;出入口;,嘴口,chhui3-khau2,,1172,Nc;Na,,
8097,,;口願;,嘴口願,chhui3-khau2-goan7,,860,,,
8098,,;口頭禪;,嘴口話,chhui3-khau2-oe7,,1437,Na,,
8099,,;口約;口頭約定;,嘴口定,chhui3-khau2-tiaN7,,1164,,,
8100,,;牙齒;,嘴齒,chhui3-khi2,,926,Na,,
8101,,;暴牙;,嘴齒暴暴,chhui3-khi2 pauh-pauh,,978,Na,,
8102,,;暴牙;,嘴齒凸凸,chhui3-khi2 phok-phok,,1054,Na,,
8103,,;暴牙;,嘴齒標標,chhui3-khi2 pio-pio,,985,Na,,
8104,,;暴牙;,嘴齒暴暴,chhui3-khi2 pok-pok,,1031,Na,,
8105,,;倒胃口;,嘴起凊,chhui3-khi2-chhin3,,1287,VH,,
8106,,;牙床;牙齦;,嘴齒岸,chhui3-khi2-hoaN7,,1012,Nc;Na,,
8107,,;牙齦;,嘴齒齦,chhui3-khi2-jin5,,886,Nc,,
8108,,;牙根;,嘴齒腳,chhui3-khi2-kha,,1466,Nc,,
8109,chhui3-khi2-kun,;牙關;牙根;,嘴齒根,chhui3-khi2-kin,,1405,Nc,,
8110,,;牙縫;,嘴齒縫,chhui3-khi2-phang7,,1023,Nc,,
8111,chhui3-khi2-siong5,;牙垢;,嘴齒瘍,chhui3-khi2-siuN5,,1048,Na,,
8112,,;牙根;,嘴齒頭,chhui3-khi2-thau5,,1528,Nc,,
8113,,;口琴;,嘴琴,chhui3-khim5,,565,Na,,
8114,,;嘴快;,嘴快,chhui3-khoai3,,1105,VH,,
8115,,;苦口;,嘴苦,chhui3-khou2,,894,Dh,,
8116,,;嘴硬;,嘴強,chhui3-kiang7,,823,VH,,
8117,,;口快;快嘴;嘴快;,嘴緊,chhui3-kin2,,1179,Na;VH,,
8118,,;口述;口談;,嘴講,chhui3-kong2,,1683,VC,,
8120,,;心直口快;嘴快;,嘴滑,chhui3-kut8,,1244,VH,,
8122,,;口才;口味;胃口;,嘴路,chhui3-lou7,,2093,Na,,
8123,chhui3-ngi7,;嘴硬;刁嘴;,嘴硬,chhui3-nge7,,865,VH,,
8124,,;口水;口舌;唾沫;唾液;痰;,嘴瀾,chhui3-noa7,,985,Na,,
8125,,;口水;,嘴瀾水,chhui3-noa7-chui2,,1513,Na,,
8126,,;鬆口;,嘴放冗,chhui3-pang3-leng7,,1192,VA,,
8127,,;食慾不振;偏食;厭食;嘴淡;,嘴白,chhui3-peh8,,2470,VH,,
8128,,;口德;,嘴鼻,chhui3-phiN7,,688,Na,,
8129,,;食慾不振;,嘴麩,chhui3-pho,,1659,VH,,
8136,,;嘴淡;,嘴粕粕,chhui3-phoh-phoh,,661,,,
8137,,;嘴邊;,嘴邊,chhui3-piN,,990,,,
8138,,;口服;啞口無言;閉口;無話可說;,嘴扁,chhui3-piN2,,1942,VA;A;VH,,
8139,,;腮幫子;臉頰;,嘴腮,chhui3-sai,,997,Na,,
8140,,;貪嘴;嘴饞;,嘴饞,chhui3-sai5,,654,VH,,
8142,,;屢說屢中;,嘴聖,chhui3-siaN3,,1339,,,
8143,chhui3-chui2,;口才;嘴皮子;,嘴水,chhui3-sui2,,2594,Na,,
8145,,;口罩;,嘴罩,chhui3-ta3,,875,Na,,
8146,,;口滑;說溜嘴;,嘴踏脫,chhui3-tah8-thut,,1532,,,
8147,,;張口結舌;,嘴觸舌,chhui3-tak-chih8,,1132,VH,,
8148,,;口德;胃口;,嘴斗,chhui3-tau2,,873,Na,,
8149,,;嘴巴甜;嘴甜;,嘴甜,chhui3-tiN,,867,VH,,
8150,,;口拙;拙嘴笨舌;嘴笨;,嘴鈍,chhui3-tun,,827,VH,,
8151,,;嘴唇;,嘴唇,chhui3-tun5,,684,Na,,
8152,,;唇珠;,嘴唇珠,chhui3-tun5-chu,,1551,,,
8153,chhui3-tun5-phe5,;嘴唇;嘴皮子;,嘴唇皮,chhui3-tun5-phoe5,,1057,Na,,
8154,,;膩嘴;,嘴飫,chhui3-ui3,,804,,,
8186,,;剩下;剩餘;,偆,chhun,,701,VJ,,
8188,,;笨拙;愚蠢;,蠢笨,chhun2-pun7,,442,VH,,
8206,,;藏私房錢;,存私傢,chhun5-sai-khia,,755,,,
8219,,;存錢;剩錢;積蓄;,偆錢,chhun-chiN5,,928,VA;Na;VH,,
8223,,;剩餘;餘額;,偆額,chhun-giah8,,586,Na;VJ,,
8224,chhun-hu5,;土托魚;,鰆魚,chhun-hi5,,737,,,
8251,,;剩飯;,偆飯,chhun-png7,,678,Na,,
8299,,;出口;出言;,出嘴,chhut-chhui3,,1280,Nc;VC,,
8379,,;出閣;,出閨,chhut-kui,,967,VA,,
8404,chhut-piN5-che7,;平均分攤;,出平儕,chhut-peN5-che7,,1348,,,
8437,,;出洋相;出醜;,出傖,chhut-song5,,1081,VA;VH,,
8473,,;籽;種子;,籽,chi2,,815,Na,,
8476,,;酯;,酯,chi2,,359,Na,,
8494,,;止渴;解渴;,止嘴凋,chi2-chhui3-ta,,1009,VH,,
8495,,;解渴;,止嘴乾,chi2-chhui3-ta,,1095,VH,,
8506,,;祇好;,祇好,chi2-ho2,,2337,Cb,,
8509,,;脂肪;,脂肪,chi2-hong5,,807,Na,,
8520,,;祇要;,祇要,chi2-iau3,,3380,Da,,
8523,,;祇有;,祇有,chi2-iu2,,3524,Da;Cb;VJ,,
8527,,;枳殼;,枳殼,chi2-khak,,402,,,
8553,,;綬帶鳥;,紫綬帶,chi2-siu7-toa3,,1759,,,
8596,,;戲弄;,懫治,chi3-ti7,,923,VC,,
8623,,;糖廠;,蔗,chia3-phou7,,327,Nc,,
8627,,;誰;,孰,chia5,,611,Nh,,
8657,,;吃草;,吃草,chiah8-chhau2,,2302,VA,,
8685,,;色厲內荏;擺樣子;,食哄頭,chiah8-haN2-thau5,,2133,VA;VH,,
8707,,;吃起來;,吃起來,chiah8--khi2-lai5,,4598,VR,,
8742,,;吃完;,吃完,chiah8-oan5,,2540,VR,,
8773,,;操之過急;,食躁粕粿,chiah8-so3-phoh-ke2,,2685,VH,,
8778,,;欺生;當凱子;,食傖,chiah8-song5,,1586,VA,,
8795,,;吃到;,吃著,chiah8--tioh8,,4134,VR,,
8898,,;鶴嘴鋤;,尖嘴,chiam-chhui3,,687,,,
8899,,;羅漢魚;,尖嘴仔,chiam-chhui3-a2,,1471,,,
8900,,;辣椒;,尖嘴椒,chiam-chhui3-chio,,828,Na,,
8901,,;老鼠;,尖嘴個,chiam-chhui3-e5,,1536,Na,,
8902,,;尖嘴薄舌;,尖嘴薄舌,chiam-chhui3-poh8-chih8,,1172,,,
8956,,;蠹魚;,蟫仔,chian2-a2,,923,Na,,
8965,,;蠹魚;,蟫蠽,chian2-choah8,,281,Na,,
8970,chian2-hu5,;蠹魚;,蟫魚,chian2-hi5,,482,Na,,
8974,,;詐賭;,剪儌,chian2-kiau2,,239,,,
8986,,;蠹魚;,蟫蟲,chian2-thang5,,355,Na,,
9224,,;接踵而來;,接踵而來,chiap-cheng2-ji5-lai5,,2675,VH,,
9228,,;合攏;接口;搭腔;,接嘴,chiap-chhui3,,1081,VR;Na,,
9234,,;接合;接頭;,接銜,chiap-ham5,,712,VA;VB,,
9235,,;接洽;,接洽,chiap-hap8,,409,VC,,
9236,,;接獲;,接獲,chiap-hek8,,626,VC,,
9238,,;洽詢;接洽;接觸;,接洽,chiap-hiap8,,560,VC;VE,,
9291,,;截獲;,截獲,chiat8-hek8,,447,VC,,
9298,,;臭味;,癤味,chiat-bi7,,363,Na,,
9363,,;鳥籠;,鳥檻仔,chiau2-lam-a2,,2470,Na,,
9431,,;平均;均勻;,僬,chiau5,,283,VH,,
9445,,;周到;周延;,僬著,chiau5-tioh8,,2226,VH,,
9448,,;平均;均勻;,僬勻,chiau5-un5,,490,VH,,
9454,,;嚼;,嚼,chiauh8,,103,VC,,
9455,,;喋喋;,嚼嚼吼,chiauh8-chiauh8-hau2,,208,b,,
9456,,;發牢騷;,哳哳叫,chiauh-chiauh-kio3,,647,VA,,
9463,,;沼氣;,沼氣,chiau-khi3,,718,Na,,
9465,,;鱗胸鷦鷯;鷦鷯;,鷦鷯,chiau-liau5,,384,,,
9466,,;貓頭鷹;,鷦鶹,chiau-liu5,,1116,Na,,
9472,,;焦躁;,焦躁,chiau-so3,,400,VH,,
9479,,;陰蒂;,芝屄蘡,chi-bai-iN2,,756,Na,,
9498,,;舌癌;,舌疽,chih8-chu,,1359,Na,,
9514,,;褶紙;,褶紙,chih-choa2,,433,,,
9516,,;紋縷兒;,褶痕,chih-hun5,,413,,,
9520,,;脂肪;,脂肪,chi-hong5,,844,Na,,
9555,,;台灣馬醉木;馬醉木;,梫木,chim3-bok8,,932,,,
9573,,;親嘴;,唚嘴,chim-chhui3,,705,VA,,
9585,,;臻;,臻,chin,,810,VJ,,
9655,,;裝殮;,進槨,chin3-kok,,678,VB,,
9693,,;檐;,檐,chiN5,,216,b,,
9697,,;瞪眼;,瞋目,chin5-bak8,,792,VA,,
9822,,;生怕;畏怯;,真懾,chin-liap,,2096,VK;VH,,
9861,,;人口少;,少頭嘴,chio2-thau5-chhui3,,2374,,,
9898,,;瀑布;,石庶,chioh8-chia3,water fall,330,Na,,
9902,,;石櫧;,石櫧,chioh8-chu5,,419,,,
9905,chioh8-gim2,;石階;,石岑,chioh8-gam2,,529,Na,,
9908,,;石斛;,石斛,chioh8-hak8,,453,,,
9930,,;赤蛙;,石蝀,chioh8-kang3,,550,,,
9938,,;章魚;,石磯,chioh8-ki,,756,Na,,
9940,,;台灣夜鷹;,石磯仔,chioh8-ki-a2,,2137,,,
9956,,;石蛉;,石蛉,chioh8-leng5,,668,,,
9959,,;月橘;,石柃,chioh8-leng7,,580,,,
9960,,;山柑;,石柃舅,chioh8-leng7-ku7,,663,,,
9980,chioh8-phe3,;石片;,石,chioh8-phoe3,,544,Na,,
9994,,;暗礁;,石汕,chioh8-soaN3,,419,Na,,
10012,,;石礅;,石礅,chioh8-tun2,,361,,,
10013,,;石葦;,石葦,chioh8-ui5,,529,,,
10014,,;順口人情;搭訕;,借嘴,chioh-chhui3,,1686,VA,,
10019,chioh-he2,;取暖;烤火;,焟火,chioh-hoe2,,734,VA,,
10022,,;晒太陽;,焟日,chioh-jit8,,1109,,,
10036,,;取暖;,焟燒,chioh-sio,,533,VA,,
10052,,;矚目;,矚目,chiok-bok8,,712,VI,,
10056,,;琵鷺;,杓嘴,chiok-chhui3,,627,,,
10115,,;獎盃;,獎盃,chiong2-poe,,382,Na,,
10167,,;螽蟴;,螽蟴,chiong-su,,654,,,
10203,,;啜一口;,唼一嘴,chip-chit8-chhui3,,3912,,,
10252,,;一口氣;,一嘴氣,chit8-chhui3-khui3,,4218,Na;Dh,,
10255,,;一溜兒;一趟;,一迣,chit8-choa7,,4073,,,
10257,,;一炷香;,一炷香,chit8-chu3-hiuN,,3936,,,
10305,,;一對野鴛鴦;,一耦鱟,chit8-ngauh-hau7,,4251,,,
10314,,;一點兒;極小;,一庀仔,chit8-phi2-a2,,5311,Df,,
10316,,;一丁點兒;,一庀庀仔,chit8-phi2-phi2-a2,,4443,,,
10344,,;剎那;,一輒仔久,chit8-tiap-a2-ku2,,4456,Na,,
10345,,;一會兒;,一輒久,chit8-tiap-ku2,,5171,Nd,,
10399,chek-leng5,;白鶺鴒;鶺鴒;,鶺鴒,chit-leng5,,1214,Na,,
10409,,;這麼點兒;,這庀仔,chit-phi2-a2,,4841,,,
10435,,;這會兒;,這輒,chit-tiap,,4364,,,
10460,,;開罐器;,酒拵,chiu2-chun7,,575,,,
10472,,;酒杓;,酒柝,chiu2-khok,,442,,,
10511,,;酒瘋;,酒癲,chiu2-tian,,448,Na,,
10520,,;蛀牙;齲齒;,蛀嘴齒,chiu3-chhui3-khi2,,919,Na,,
10522,,;咒詛;,咒詛,chiu3-chou2,,281,,,
10524,,;米蟲;蛀蟲;,蛀蛘,chiu3-iuN5,,300,Na,,
10528,,;米象;蛀蟲;豆象;,蛀蚼,chiu3-ku,,473,Na,,
10582,,;蔣;,蔣,ChiuN2,,122,Nb,,
10583,phiah8,;紅蠵龜;綠蠵龜;蠵龜;,蟞,chiuN2,,340,,,
10620,,;耍賴;撒嬌;撒賴;,上諓,chiuN7-chiN5,,1225,VA,,
10664,,;上漿;,漿湆,chiuN-am2,,569,,,
10666,,;癩蛤蟆;,蟑蜍,chiuN-chi5,,323,Na,,
10669,,;蔣總統;,蔣總統,ChiuN-chong2-thong2,,546,Na,,
10670,,;疥蛤蟆;蛤蟆;蟾蜍;癩蛤蟆;,蟑蜍,chiuN-chu5,,286,Na,,
10682,,;雲豹;,獐豹,chiuN-pa3,,258,,,
10744,,;瓦礫;磚頭;,磚仔剸,chng-a2-tng5,,1320,Na,,
10750,,;瓦礫;,磚瓦剸,chng-hia7-tng5,,501,Na,,
10758,,;土包子;鄉巴佬;,庄腳傖,chng-kha-song5,,1411,Na,,
10763,,;土包子;鄉巴佬;,庄裡傖,chng-li2-song5,,1067,Na,,
10764,,;妝奩;,妝奩,chng-liam5,,211,Na,,
10782,,;化妝;打扮;扮裝;裝扮;裝束;裝飾;裝點;,妝娗,chng-thaN7,,1153,Na;VC;VB,,
10783,,;打扮;裝扮;,裝娗,chng-thaN7,,867,VC,,
10793,,;藻;,藻,cho2,,165,Na,,
10802,,;藻類;,藻類,cho2-lui7,,276,Na,,
10837,choe3-chit8-chhui3,;一口吞下;,做一嘴,cho3-chit8-chhui3,,5023,,,
10852,choe3-eng2,;起哄;,做涌,cho3-eng2,,1399,VA,,
10872,choe3-hong2-e5,;虛晃一招;,做晃兮,cho3-hong2-e5,,2799,,,
10882,choe3-iN5-tiN5,;下痢;鬧痢疾;,做縈纏,cho3-iN5-tiN5,,1385,,,
10897,choe3-ke-hoe2,;節儉;,做傢夥,cho3-ke-hoe2,,1520,VH,,
10914,choe3-khong7,;誆;,做誆,cho3-khong7,,1079,b,,
10926,choe3-kong7,;施巫術;,做誆,cho3-kong7,,1131,,,
10938,choe3-lang5--lou,;許配人家了;,做人嘍,cho3-lang5--lou,,4989,,,
10941,choe3-lok8-khok8,;遊手好閒;,做硌硞,cho3-lok8-khok8,,2587,VH,,
11022,,;艚;,艚,cho5,,123,,,
11112,,;文鎮;紙鎮;,紙矺,choa2-teh,,802,Nc,,
11124,,;蛇蠱;,蛇蠱,choa5-kou2,,431,,,
11137,,;次數;,迣聲,choa7-siaN,,811,Na,,
11141,,;差;,癒,choah8,,250,VF;VH,,
11158,,;改口;,轉嘴,choan2-chhui3,,831,VA,,
11179,,;笊籬;,笊籬,choaN2-li5,,240,,,
11201,,;煉油;,饡油,choaN3-iu5,,309,VA,,
11210,,;無所畏懼;,全無膽懾,choan5-bo5-taN2-liap,,3043,VH,,
11222,,;痊癒;,全癒,choan5-ju2,,440,VH,,
11223,,;痊癒;,痊癒,choan5-ju2,,164,VH,,
11262,,;逆轉;,鏇輾轉,choan7-lian3-tng2,,986,VA,,
11265,chun7-tng7,;扭斷;,鏇斷,choan7-tng7,,634,VR,,
11332,,;絕無僅有;,絕無僅有,choat8-bo5-kin2-iu2,,5727,VH,,
11391,,;罪惡;罪過;,罪罫,choe7-koa3,,804,Na;VH,,
11392,che7-mi2-moa2,;多不勝數;,儕彌滿,choe7-mi2-moa2,,2717,,,
11394,che7-oe7,;話多;,儕話,choe7-oe7,,1955,,,
11405,choh8-bu2-chhau2,;酢醬草;,酢母草,choh8-bo2-chhau2,,928,Na,,
11636,,;雛形;,雛形,chou5-heng5,,353,Na,,
11637,,;雛型;,雛型,chou5-heng5,,284,Na,,
11638,,;雛妓;,雛妓,chou5-ki,,352,Na,,
11639,,;雛菊;,雛菊,chou5-kiok,,164,Na,,
11646,,;驟然;,驟然,chou7-jian5,,187,Dd,,
11694,,;梓樹;,梓樹,chu2-chhiu7,,601,,,
11695,chi2-chhiu7,;楮樹;構樹;,楮樹,chu2-chhiu7,,785,,,
11727,,;梓官;,梓官,chu2-koaN,,498,Na,,
11823,,;慈禧太后;,慈禧太后,Chu5-hi2-thai3-hou7,,1392,Nb,,
11841,,;墊子;,眥仔,chu7-a2,,1127,Na,,
11878,,;自縊;,自縊,chu7-e3,,809,VA,,
11979,,;自嘲;,自嘲,chu7-tau,,811,VE,,
11981,chu7-toe2,;舖底;打底;恆產;,眥底,chu7-te2,,1122,Na,,
12035,,;隹;,隹,chui,,141,,,
12036,,;椎;,椎,chui,,153,b,,
12066,,;豆娘;,水田蠳,chui2-chhan5-eN,,1099,,,
12077,,;瀑布;,水沖泚,chui2-chhiang5-chhe7,,1164,Na,,
12080,,;水鏽;水鹹;,水咠,chui2-chhip,,1004,,,
12106,,;水龍頭;,水拵,chui2-chun7,,1255,Na,,
12107,,;水龍頭;,水拵頭,chui2-chun7-thau5,,1926,Na,,
12108,,;唧筒;,水淬,chui2-chut,,785,Na,,
12127,,;唧筒;,水浹仔,chui2-hiap8-a2,,1528,Na,,
12155,,;水虱;,水蟉蚤,chui2-ka-chau2,,1704,,,
12178,,;水瓢;,水柝仔,chui2-khok-a2,,1765,Na,,
12229,,;褐色鷚;,水鷚,chui2-liu3,,841,,,
12231,,;醪;,水醪,chui2-lo5,,3138,b,,
12235,,;三白草;,水蔞,chui2-lou5,,1308,,,
12236,,;蘆葦;,水蘆荻,chui2-lou5-tek,,1073,Na,,
12250,,;水皰;,水皰,chui2-pha7,,967,,,
12269,,;水蚤;水蟲;,水蛸,chui2-sau,,981,,,
12273,,;水榭;,水榭,chui2-sia7,,992,Na,,
12277,,;睪丸疝氣;,水疝,chui2-sian3,,1032,,,
12288,,;鉛色水鶇;,水鶇仔,chui2-tang-a2,,1900,,,
12331,,;醉醺醺;,醉懨懨,chui3-gian7-gian7,,276,VH,,
12341,,;胰臟;,脺臟,chui7-chong7,,238,Na,,
12348,,;茱萸;越椒;,茱萸,chu-ju5,,1462,Na,,
12369,,;文旦;,朱欒,chu-loan5,,1254,Na,,
12398,,;完工;竣工;,竣工,chun3-kang,,786,VB;VH,,
12415,,;船蛆;,船咠,chun5-chhip,,311,,,
12431,,;船篷;,船,chun5-kam2,,502,Na,,
12452,,;船塢;,船塢,chun5-ou,,526,Na,,
12453,,;船舶;,船舶,chun5-pek8,,371,Na,,
12455,,;船槳;,船棓,chun5-poe,,478,,,
12468,,;船塢;,船塢,chun5-u3,,424,Na,,
12475,choan7-a2,;螺絲刀;,鏇仔,chun7-a2,,1063,Na,,
12478,,;閥;,拵頭,chun7-thau5,,798,Na,,
12489,chun-hu5,;虹鱒;,鱒魚,chun-hi5,,467,,,
12502,,;珠;,珠蚝,chu-o5,,1276,b,,
12503,,;珍珠貝;珠母貝;,珠蠔,chu-o5,,1326,,,
12522,,;茲事體大;,茲事體大,chu-su7-the2-toa7,,4033,VH,,
12541,,;書癡;,書癲,chu-tian,,1520,Na,,
12567,oe2-khou3,;倭寇;,矮寇,e2-khou3,,458,Na,,
12593,oe5-au7-tiN,;鞋後跟;,鞋後靪,e5-au7-tiN,,2124,,,
12599,oe5-chhan3,;鞋墊;,鞋襯,e5-chhan3,,783,,,
12611,,;挨磨;耽擱;稽延;,捱稽,e5-khoe,,764,VC,,
12641,,;下一輩;,下一椽,e7-chit8-ian5,,4484,,,
12699,,;廈門;,廈門,E7-mng5,,1010,Nc,,
12738,,;下次;,下搗,e7-tau2,,1492,Nf,,
12761,,;下截;,下剸,e7-tng5,,1275,,,
12775,,;狹窄;,阨,eh8,,423,VH,,
12779,oeh8-chiN,;逼仄;,阨櫼,eh8-chiN,,485,,,
12781,,;狹窄;,阨擠擠,eh8-chiN-chiN,,522,VH,,
12784,,;狹幅;窄幅;,阨幅,eh8-pak,,496,,,
12861,,;海浪;,涌,eng2,,438,Na,,
12892,,;波峰;浪頭;,湧岭,eng2-nia7,,589,Na,,
12973,,;榮膺;,榮膺,eng5-eng,,410,VJ,,
12987,,;榮銜;,榮銜,eng5-ham5,,406,Na,,
12988,,;榮獲;,榮獲,eng5-hek8,,601,VJ,,
13031,,;營繕;,營繕,eng5-sian7,,401,Na,,
13035,,;悠哉遊哉;,閒搔搔,eng5-so-so,,475,,,
13049,,;吮;,用嘴吮,eng7-chhui3-chng7,,1294,VC,,
13074,,;鸚鵡;,鸚鵡,eng-bu2,,387,Na,,
13104,,;膺任;,膺任,eng-jim7,,414,VG,,
13127,,;瓔珞;,瓔珞,eng-lok8,,892,,,
13131,,;罌粟;,罌粟,eng-sek,,526,Na,,
13132,,;膺選;,膺選,eng-soan2,,488,VG,,
13144,,;騃;,騃,gai2,,42,b,,
13145,,;麻木;,騃,gai5,,124,VH,,
13179,,;台階;階梯;,岑仔,gam2-a2,,1024,Na,,
13239,,;茫然;惘然;發呆;楞楞的;,怢怢,gang7-gang7,,1458,VH,,
13259,ge2-soe2,;諷刺;,盻洗,ge2-se2,,547,VC,,
13266,,;倪;,倪,ge5,,162,Nb,,
13267,,;蚜;,蚜,ge5,,139,b,,
13269,,;暴牙;,牙凸凸,ge5 phok-phok,,489,Na,,
13280,,;霓虹燈;,霓虹燈,ge5-hong5-teng,,967,Na,,
13289,,;反感;嫌惡;賭氣;賭爛;,睨膦,ge5-lan7,,1003,VI;VJ;VH,,
13291,,;令人討厭;討人厭;,睨人膦,ge5-lang5-lan7,,3312,VH,,
13293,ge5-soe2,;諷刺;,譺洗,ge5-se2,,545,VC,,
13301,,;顫動;,囈囈顫,ge7-ge7-chun3,,397,VA,,
13305,,;厭惡;,睨膦,ge7-lan7,,705,VK,,
13329,,;舢舨;,鷁仔,gek8-a2,,864,Na,,
13346,gek8-si2,;玉璽;,玉璽,gek8-su2,,533,Na,,
13373,,;迎刃而解;,迎刃而解,geng5-jim7-ji5-kai2,,1138,VH,,
13401,gu2-lui7,;語彙;,語彙,gi2-lui7,,542,Na,,
13413,,;狐疑;納悶;,疑騃,gi5-gai5,,318,VK;VH,,
13414,,;納悶;,疑騃,gi5-gai7,,287,VK,,
13428,gi5-nga2,;狐疑;納悶;,疑訝,gi5-nga7,,330,VK;VH,,
13429,,;疑惑;蹊蹺;懷疑;蹺蹊;,疑騃,gi5-ngai2,,362,Na;VK;VH,,
13430,,;嘀咕;,疑騃,gi5-ngai7,,203,VE,,
13471,,;義憤填膺;,義憤填膺,gi7-hun3-thian5-eng,,719,VH,,
13525,,;錢龍;蠼叟;,蜈蚣蛸,gia5-kang-sau,,656,,,
13526,,;蚰蜒;,蜈蚣蛸,gia5-kang-siau,,594,Na,,
13566,,;打先鋒;,舉頭鎗,giah8-thau5-chhiuN,,1505,,,
13577,,;討厭;厭惡;,噞,giam2,,261,VK,,
13578,,;儼然;,儼然,giam2-jian5,,195,Db,,
13579,giam2-ngi7,;強硬;硬朗;頑強;穩健;剛硬;堅強;堅毅;強壯;,儼硬,giam2-nge7,,834,VH,,
13583,,;巖;,巖,giam5,,75,b,,
13589,,;嚴格;嚴緊;,嚴啀,giam5-gai5,,358,VH,,
13716,,;蠹魚;,囓仔,giat-a2,,918,Na,,
13718,,;蠹魚;,囓仔蟲,giat-a2-thang5,,1026,Na,,
13731,gih-gih-chun3,;顫抖;,瞿瞿顫,gih-gih-chun,,376,VA,,
13746,,;岑;,岑,gim5,,231,b,,
13846,,;厭惡;,恨膦,gin7-lan7,,716,VK,,
13860,,;船槳;短槳;,橈棓,gio5-poe,,396,,,
13865,,;拗口;,虐嘴,gioh8-chhui3,,576,VH,,
13869,,;調戲;,謔誚,gioh8-sioh8,,248,VC,,
13887,,;土人蔘;,玉蔘,giok8-som,,1156,,,
13888,giok8-si2,;玉璽;,玉璽,giok8-su2,,617,Na,,
13898,,;岌;,岌,gip8,,14,b,,
13899,,;岌岌可危;,岌岌可危,gip8-gip8-kho2-gui5,,619,VH,,
13934,,;鰲鼓;,鰲鼓,go5-kou2,,501,,,
