ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
32221,,;勾心鬥角;,鬼keng7鬼,kui2-keng7-kui2,,1469,VA,,
32239,,;掛;,kui3,kui3,,812,VC;Nf,,
32272,,;刮痧;,kui3痧,kui3-soa,,942,VA,,
32291,kui-a2-hu5,;河豚;蝌蚪;,kui仔魚,kui-a2-hi5,,1726,Na,,
32310,kui-hu5,;白點河豚;粟色河豚;,kui魚,kui-hi5,,1022,,,
32337,,;累累;整串;,規koaN7,kui-koaN7,,821,Df;VH,,
32388,,;歸屬於;,歸屬ti7,kui-siok8-ti7,,1168,VJ,,
32399,,;歸於;,歸ti7,kui-ti7,,932,VK,,
32412,,;牛步化;,龜leh-so5,ku-leh-so5,,851,,,
32427,,;鼎沸;,滾chhiang5-chhia,kun2-chhiang5-chhiang5,,368,VH,,
32454,,;掙扎;,kun3,kun3,,291,VA,,
32464,,;燉肉;,kun5肉,kun5-bah,,528,Na,,
32470,,;燉爛;,kun5互爛,kun5-hou7-noa7,,827,VR,,
32473,,;煮稀飯;,kun5-moe5,kun5-moe5,,436,,,
32474,,;煮爛;,kun5爛,kun5-noa7,,442,VR,,
32487,,;燉湯;,kun5湯,kun5-thng,,300,,,
32549,,;花梨隼;,kut,kut,,363,,,
32575,,;骨灰;,骨頭hu,kut8-thau5-hu,,1037,Na,,
32594,,;骨灰;,骨hu,kut-hu,,356,Na,,
32621,,;啦;喜而忘形;,la,la,,638,Tc,,
32623,,;乘涼;,la3涼,la3-liang5,,238,VA,,
32628,,;蜘蛛;,la5-gia5,la5-gia5,,359,Na,,
32633,,;微溫的;,la7-lun5燒,la5-lun5-sio,,1851,,,
32635,,;污穢;,la5-sam5,la5-sam5,,190,VH,,
32637,,;攪;,la7,la7,,170,VB,,
32641,,;鳶;,la7-hioh8,la7-hioh8,,208,Na,,
32642,la7-he2,;撥火;,la7火,la7-hoe2,,625,,,
32653,,;攪散;,la7散,la7-soaN3,,350,,,
32661,,;小孩黃疸病;,lah8,lah8,,985,,,
32706,,;打火機;,lai3-tah,lai3-tah,,830,Na,,
32713,,;來遮;,來chia,lai5-chia,,2125,,,
32720,,;以資;,來hou7伊,lai5-hou7-i,,2381,Dh,,
32774,,;老鷹;,lai7-hioh8,lai7-hioh8,,844,Na,,
32859,,;掉;落;漉;轆;鑽;,lak,lak,,576,VA;VC;b;VH,,
32862,,;把;搦;,lak8,lak8,,973,VC;P0;Nf,,
32869,,;抓胸口;搦;,lak8胸坎,lak8-heng-kham2,,830,VC,,
32875,,;抓起來;,lak8起來,lak8--khi2-lai5,,3025,VR,,
32877,,;揉鹹菜;搦;,lak8鹹菜,lak8-kiam5-chhai3,,684,VC,,
32879,,;慌張而發抖;哆嗦;惶惑;發抖;戰栗;,lak8-lak8-chhoah,lak8-lak8-chhoah,,1216,VA;VH,,
32880,,;冷顫;哆嗦;戰戰兢兢;顫抖;,捋捋chhoah,lak8-lak8-chhoah,,622,VA;VH,,
32881,,;顫顫兢兢;,碌碌chhoah,lak8-lak8-chhoah,,363,,,
32883,,;搓洗衣褲;搦;,lak8衫褲,lak8-saN-khou3,,1994,VC,,
32897,,;鑽子;,lak鑽,lak-chng3,,520,Na,,
32898,,;錄;,錄chng3,lak-chng3,,239,VC,,
32907,,;鑽孔;,lak空,lak-khang,,562,VA,,
32930,lak-tak8-he2,;無明火;,lak濁火,lak-tak8-hoe2,,1367,Na,,
32943,,;籠;,lam,lam,,210,Nf,,
32945,,;柔弱;弱;荏;軟弱;瘦弱;,lam2,lam2,,417,b;VH,,
32954,lam2-he3,;下等;乏貨;懦夫;,lam2貨,lam2-hoe3,,903,Na;A,,
32962,,;乏貨;,lam2腳數,lam2-kioh-siau3,,858,,,
32966,,;抱頭痛哭;,攬leh哭,lam2-leh-khau3,,1381,VA,,
32967,,;衰弱;單弱;孱弱;虛弱;懦弱;,lam2弱,lam2-liok8,,664,VH,,
32968,,;乏貨;蹩腳;羸弱;,lam2路,lam2-lou7,,871,VH,,
32970,,;窩囊;不修邊幅;懶惰;懶散;疏懶;邋遢;,lam2爛,lam2-noa7,,1960,VH,,
32972,lam2-se3,;懦怯;,lam2勢,lam2-si3,,614,VH,,
32973,,;身體虛弱;弱質;脆弱;衰弱;虛弱;嬌弱;羸弱;,lam2身,lam2-sin,,893,VH,,
32974,,;身體羸弱;弱體;荏;孱弱;,lam2身命,lam2-sin-mia7,,906,b;VH,,
32978,,;抱緊;摟緊;,攬tiau5-tiau5,lam2-tiau5-tiau5,,768,VR,,
32981,,;泥窪;寬長而下垂;踢;,lam3,lam3,,1032,VC,,
32983,,;踢蹬;,lam3-cham3,lam3-cham3,,296,,,
32984,,;泥窪田;爛泥田;,lam3田,lam3-chhan5,,648,,,
32986,,;泥窪穴;,lam3窟,lam3-khut,,276,,,
32987,,;寬長而下垂;,lam3-lam3,lam3-lam3,,915,,,
32991,,;泥濘;爛泥;,lam3土,lam3-thou5,,513,Na;VH,,
32994,,;凸肚;,lam3肚,lam3-tou2,,402,,,
33091,,;淋濕;,淋tam5,lam5-tam5,,440,VB,,
33119,,;?A不週全;,lui7-lui7,lam7-lam7,,1669,,,
33143,,;老趼;胼胝;趼子;膙子;,lan,lan,,561,,,
33157,,;削;,lan5,lan5,,250,VC,,
33166,,;削除甘蔗葉;,lan5蔗hah8,lan5-chia3-hah8,,713,,,
33176,,;削甘蔗;,lan5甘蔗,lan5-kam-chia3,,1036,,,
33212,,;陰莖;,lan7,lan7,,750,Na,,
33215,,;囂張;,lan7-chhoaN7,lan7-chhoaN7,,759,VH,,
33216,,;陰莖;陽具;龜頭;,lan7鳥,lan7-chiau2,,2988,Na,,
33217,,;陰毛;,lan7鳥毛,lan7-chiau2-mng5,,2273,Na,,
33218,,;龜頭;,lan7鳥頭,lan7-chiau2-thau5,,2990,Na,,
33219,,;睪丸;外腎;睾丸;,lan7核,lan7-hut8,,859,Na,,
33220,,;睪丸;,lan7核仔,lan7-hut8-a2,,1528,Na,,
33221,,;屌毛;陰毛;,lan7幔,lan7-moa,,686,Na,,
33222,,;孱弱;孱頭;跋扈;驕傲;,lan7蔓,lan7-moa7,,935,Na;VH,,
33223,,;陰毛;,lan7毛,lan7-mou,,796,Na,,
33224,,;囂張;,lan7爛,lan7-noa7,,885,VH,,
33226,,;陰囊;腎囊;,lan7-pha,lan7-pha,,883,Na,,
33227,,;洋蔥;,lan7-pha蔥,lan7-pha-chhang,,878,Na,,
33228,,;陰囊;,lan7-pha袋,lan7-pha-te7,,1044,Na,,
33230,,;龜頭;,lan7-sui,lan7-sui,,1013,Na,,
33231,,;稀疏;零零落落的;,lang,lang,,1882,VH,,
33235,,;拉;拾掇;執掌;掌握;攏;欏;,lang2,lang2,,791,VC,,
33241,,;拉褲子;整理褲子;攏;,lang2褲,lang2-khou3,,1066,VC,,
33243,,;承攬;,lang2來,lang2--lai5,,1253,VC,,
33248,,;拿事;掌管;攏;,lang2頭,lang2-thau5,,1885,VC,,
33249,,;掌管;,long2頭,lang2-thau5,,914,VC,,
33250,,;主事;,lang2頭的,lang2-thau5-e5,,2907,VA,,
33251,,;攏住;,lang2-tiau5,lang2-tiau5,,1000,,,
33252,,;間隔;隔;,lang3,lang3,,417,VJ,,
33253,,;隔一日;,lang一工,lang3-chit8-kang,,4026,,,
33254,lang3-geh8,;隔月;,lang3月,lang3-goeh8,,1044,Dd,,
33255,,;透風;,lang3風,lang3-hong,,1284,VH,,
33256,,;趁雨停;,lang3雨,lang3-hou7,,1117,,,
33257,,;雨歇;,lang雨暫,lang3-hou7-cham7,,1037,,,
33258,,;趁雨停;,lang3雨縫,lang3-hou7-phang7,,1281,,,
33259,,;雨歇;,lang雨縫,lang3-hou7-phang7,,1090,,,
33260,,;隔天;,lang3日,lang3-jit8,,1147,,,
33261,,;隔天;,lang3日,lang3-jit8,,1138,,,
33262,,;隔天;,lang日,lang3-jit8,,1020,,,
33263,,;抽空;,lang3工,lang3-kang,,700,VA;Dh,,
33264,,;空檔;隔一日;,lang工,lang3-kang,,1708,Na;s,,
33266,,;空擋;,lang3空,lang3-khang,,580,,,
33267,,;空檔;,lang空,lang3-khang,,507,Na;s,,
33268,,;漏勺;,lang3空勺,lang3-khang-siah8,,630,,,
33269,,;隔開;,lang3開,lang3-khui,,864,VR,,
33270,,;斷壟;,lang3窟,lang3-khut,,351,,,
33271,,;逃跑;脫身;溜號;,lang3-liau5,lang3-liau5,,871,VA;VH,,
33273,,;抽空;空檔;乘隙;留空隙;,lang3縫,lang3-phang7,,644,VA;Na;Dh;s,,
33274,,;空出時間;空隙;空檔;,lang縫,lang3-phang7,,1060,Na;s,,
33352,,;留空隙;,lang7縫,lang7-phang7,,527,,,
33359,,;鬆弛;,lang7鬆,lang7-sang,,275,VJ,,
33367,,;稀疏;,lang-lang,lang-lang,,282,VH,,
33370,,;凹;坍塌;洗牌;插牌;塌;踏;踩;,lap,lap,,454,VA;VC;b;VH,,
33380,,;邋遢;,邋邋khap-khap,lap8-lap8-khap-khap,,183,VH,,
33399,,;踩下水;,lap落水,lap-loh8-chui2,,1952,,,
33401,lap--loh8-khu3,;凹下去;踩下去;,lap落去,lap--loh8-khi3,,3080,,,
33404,,;凹處;凹陷;,lap-o,lap-o,,395,Nc;VH,,
33410,,;貼本;,lap本,lap-pun2,,543,,,
33417,,;踩到人;,lap著人,lap-tioh8-lang5,,4988,,,
33438,,;米花捲;扭傷;訛詐;,lau2,lau2,,649,VR;VC,,
33442,,;騙子;,lau2仔,lau2-a2,,1165,Na,,
33474,,;船老大;,老tai7,lau2-tai7,,1484,,,
33487,,;下瀉;小產;放;駛回空車;澇;,lau3,lau3,,1518,VA;VC;b,,
33492,,;邋遢;,澇chheh8,lau3-chheh8,,300,VH,,
33495,,;說謊;顎骨脫臼;,落下ham,lau3-e7-ham,,2386,VA,,
33499,,;低胸;,lau3胸,lau3-heng,,478,A,,
33563,,;留不住;,留be7-tiau5,lau5-be7-tiau5,,2606,VR,,
33582,,;漲潮;,流水tiN7,lau5-chui2-tiN7,hide tide,1325,VA,,
33601,,;留住;,留leh,lau5--leh,,1105,VR,,
33669,,;老少;老幼;,老chiN2,lau7-chiN2,,846,Na,,
33679,,;老伴;老者;老頭子;,老e5,lau7--e5,,1594,Na,,
33685,,;老妖精;老淫婆;,老hiau5,lau7-hiau5,,801,,,
33740,,;老光棍;老鰥夫;孤苦伶仃;獨居老人;,老孤khut8,lau7-kou-khut8,,2007,VH,,
33763,,;老而枯瘦;,老mouh-mouh,lau7-mouh-mouh,,1027,,,
33828,,;老而返矮;,老倒kiu,lau7-to3-kiu,,1416,,,
33830,,;老而遲鈍;,老倒thoe7,lau7-to3-thoe7,,1329,,,
33843,loe2,;罵;,le2,le2,,453,VC,,
33856,loe2-kah-khut8,;咒罵;破口大罵;,le2佮khut8,le2-kah-khut8,,2005,VC;VB,,
33857,loe2-kah-the2,;咒罵;破口大罵;,le2佮體,le2-kah-the2,,2117,VC;VB,,
33858,loe2-khang3,;咒罵;,le2-khang3,le2-khang3,,427,VC,,
33862,loe2--lang5,;詈;,le2人,le2--lang5,,2056,b,,
33866,loe2-ma7,;叫罵;咒罵;辱罵;詛咒;詈罵;罵街;,le2罵,le2-me7,,1217,VA;VC,,
33883,,;剉;銼;擦;,le3,le3,,354,VC;b,,
33884,le3-hoan-a2-he2,;擦火柴;,le3番仔火,le3-hoan-a2-hoe2,,1860,,,
33886,,;低;垂;,le5,le5,,389,b;VH,,
33900,,;檸檬;,le5-bong2,le5-bong2,,363,Na,,
33918,loe5-thau5,;低頭;,le5頭,le5-thau5,,1211,VA,,
33943,,;隸屬於;,隸屬ti7,le7-siok8-ti7,,925,VJ,,
33946,,;咧;,leh,leh,,647,Di;Tc,,
33948,,;咧;,leh8,leh8,,359,Tc,,
33949,,;裂;,leh8,leh8,,351,VH,,
33955,,;咧咧;滔滔;,leh8-leh8吼,leh8-leh8-hau2,,445,VH,,
33956,,;霹靂做響;,leh8-leh8-tan5,leh8-leh8-tan5,,855,,,
33957,,;賣俏;,leh-hiau5,leh-hiau5,,553,,,
33959,,;有趣;伶俐;趣味;,leh斗,leh-tau2,,2317,Na;VH,,
33960,,;起皺紋;摺疊;癱;,lek,lek,,398,VC;VH,,
33962,,;力竭;拉起;捋;,lek8,lek8,,688,VR;VC,,
33973,,;綠茸茸;,綠am7-am7,lek8-am7-am7,,518,VH,,
34018,,;累死;,lek8死,lek8-si2,,1019,VR,,
34090,,;冷颼颼;,冷ki-ki,leng2-ki-ki,,714,VH,,
34136,,;掙;跳躍;縱步;躘;,leng3,leng3,,342,VA;VC,,
34137,,;掙跑;掙開;,leng3走,leng3-chau2,,1229,,,
34203,,;擰耳朵;,leng5耳仔,leng5-hiN7-a2,,1601,,,
34300,,;拎得緊緊的;,拎tiau5-tiau5,leng5-tiau5-tiau5,,2538,,,
34319,,;鬆弛;,冗m5絆?,leng7-hou3-hou3,,373,VJ,,
34325,leng7--khu3,;鬆掉;,leng7去,leng7--khi3,,1371,,,
34328,,;冗;充裕;從容;寬裕;寬綽;餘裕;,leng7-leng7,leng7-leng7,,1096,Na;b;VH,,
34485,,;叨嘮不休;,li2-li2-lo-lo,li2-li2-lo-lo,,1753,,,
34487,,;咧;,哩哩le-hl,li2-li-le-le,,696,Tc,,
34551,,;撕;,li3,li3,,227,VC,,
34552,li3-bin7-phe5,;丟人的面子;撕破臉皮;,li3面皮,li3-bin7-phoe5,,3451,,,
34554,li3-choe3-nng7-te3,;撕為兩塊;,li3做兩塊,li3-cho3-nng7-te3,,2915,,,
34555,,;霹靂做響;,li3-le3叫,li3-le3-kio3,,1204,,,
34556,,;撕破;,li3-?,li3-phoa3,,343,VC,,
34557,,;撕毀;,li3破,li3--phoa3,,418,VR,,
34558,liah-phoa3-bin7,;撕破臉;,li3破面,li3-phoa3-bin7,,956,,,
34559,li3-phe5,;剝皮;撕皮;,li3皮,li3-phoe5,,452,VB,,
34565,,;手拉車;人力車;,li5-a2-kah,li5-a2-kah,,2876,Na,,
34575,,;微小;,li5-li5仔,li5-li5-a2,,1332,VH,,
34598,li5-be7-khui,;離不開;,離be7開,li7-be7-khui,,2590,VR,,
34599,li5-boe7-khui,;離不開;,離be7開,li7-be7-khui,,2811,VR,,
34634,lu7-hou7-chheng-khi3,;濾淨;,濾hou7清氣,li7-hou7-chheng-khi3,,1557,,,
34719,,;紅模子;,字tou3格,li7-tou3-keh,,1093,,,
34730,,;剝落;,liah,liah,,450,VH,,
34732,,;取締;捕捉;捉拿;逮捕;,liah8,liah8,,880,VC,,
34734,,;抓緊;,掠an5,liah8-an5,,812,VR,,
34736,,;排除在外;,liah8在外,liah8-chai7-goa7,,4553,,,
34737,,;緝私;,liah8走水,liah8-chau2-chui2,,1483,VA,,
34738,,;緝私;,liah8走私,liah8-chau2-su,,1221,VA,,
34740,liah8-choe5,;對齊;,liah8齊,liah8-che5,,1062,,,
34742,,;捉賊;,liah8賊,liah8-chhat8,,309,,,
34744,,;打折;,liah8折,liah8-chiat,,692,,,
34745,liah8-choe3,;以為;當做;認為;認做;誤以為;,liah8做,liah8-cho3,,2663,VR;VE,,
34746,liah8-choe3-toe5,;作文章;,liah8做題,liah8-cho3-te5,,1700,,,
34748,,;以為;誤以為;,liah8準,liah8-chun2,,889,VE,,
34750,,;以外;除外;排斥;排除在外;排擠;,liah8外,liah8-goa7,,3111,VC;Ng;VH,,
34751,,;捉姦;,liah8鱟,liah8-hau7,,272,VA,,
34753,,;綁架;,liah8鱟仔,liah8-hau7-a2,,1099,VC,,
34754,liah8-hu5,;找替死鬼;捕魚;捉魚;,liah8魚,liah8-hi5,,1219,,,
34756,liah8-hu5-e5,;漁民;,liah8魚個,liah8-hi5-e5,,1256,Na,,
34759,,;和解;說和;勸和;,liah8和,liah8-ho5,,2963,VR;VA,,
34763,,;捕風捉影;,liah8影,liah8-iaN2,,535,VH,,
34764,,;止飢;,liah8-iau,liah8-iau,,344,,,
34765,,;捉妖;,liah8妖,liah8-iau,,381,,,
34767,,;捉姦;,liah8姦,liah8-kan,,442,VA,,
34768,,;捉姦;,liah8猴,liah8-kau5,,428,VA,,
34770,,;找碴;,liah8空,liah8-khang,,753,VA,,
34771,,;抓小辮子;,liah8空縫,liah8-khang-phang7,,1215,,,
34773,,;齒鰆;,liah8齒煙,liah8-khi2-ian,,706,,,
34774,liah8-khu3-boe7,;出賣;,liah8去賣,liah8-khi3-be7,,2184,VC,,
34776,,;估計;,liah8看,liah8-khoaN3,,1193,VE,,
34778,liah8-kun,;推拿;,liah8筋,liah8-kin,,1185,VB,,
34779,liah8-kun7-lou7,;抄近路;,liah8近路,liah8-kin7-lou7,,990,VA,,
34780,,;以為;誤以為;,liah8叫,liah8-kio3,,1184,VE,,
34781,liah8-ke3-be2,;上大當;佔便宜;,liah8過馬,liah8-koe3-be2,,5693,VB,,
34782,,;以為;,liah8講,liah8-kong2,,1874,VE,,
34784,,;五內俱焚;心慌意亂;抓狂;發狂;歇斯底里;暴怒;,liah8狂,liah8-kong5,,1674,VH,,
34785,,;捉公差;,liah8公工,liah8-kong-kang,,1058,,,
34786,,;自由式游泳;,liah8篙泅,liah8-ko-siu5,,1007,,,
34788,,;拆招;練拳;,liah8拳,liah8-kun5,,371,VA,,
34792,,;按摩;,liah8龍,liah8-leng5,,820,VB,,
34796,liah8-ngi7-phiN7,;固執己見;牛性子發作;剛愎自用;,liah8硬鼻,liah8-nge7-phiN7,,1859,VH,,
34797,,;挑語病;,liah8話骨,liah8-oe7-kut,,1013,,,
34799,,;挑語病;,liah8話屑,liah8-oe7-sap,,919,,,
34800,,;挑語病;,liah8話虱,liah8-oe7-sat,,952,,,
34802,,;挑毛病;挑錯;揭發;,liah8包,liah8-pau,,951,VA;VC,,
34805,,;嘔吐;雞姦;,liah8白兔,liah8-peh8-thou3,,977,VA;VB,,
34807,liah8-phe3,;發配;遣送;,liah8配,liah8-phoe3,,513,VD;VF,,
34809,,;高估;從寬估計;誇大數字;寬估;灌水;,liah8膨碼,liah8-phong3-be2,,2430,VA;VJ,,
34811,,;固執;,liah8死訣,liah8-si2-koat,,593,VH,,
34812,,;核帳;,liah8數,liah8-siau3,,443,,,
34814,,;略估;粗估;揣度;,liah8算,liah8-sng3,,518,VE,,
34818,liah8-soa-kun,;抓痧;揪痧;,liah8痧筋,liah8-soa-kin,,902,,,
34819,,;打橫;,liah8袒橫,liah8-than2-hoaiN5,,709,,,
34820,,;打直;,liah8袒直,liah8-than2-tit8,,845,,,
34823,,;嘔吐;,liah8兔仔,liah8-thou3-a2,,1060,VA,,
34824,,;堅定;,liah8定,liah8-tiaN7,,423,VH,,
34825,,;捉住;,掠tiau5,liah8-tiau5,,1000,VR,,
34826,,;拿獲;捕獲;逮到;擒獲;,liah8著,liah8-tioh8,,2786,VR;VC,,
34827,,;折衷;取中間值;異中求同;,liah8中和,liah8-tiong-ho5,,2808,A,,
34828,,;折衷;取中間值;,liah8中欄,liah8-tiong-noa5,,1494,A,,
34829,,;打直;取直線;截彎取直;,liah8直,liah8-tit8,,948,,,
34833,,;大意失荊州;大錯特錯;,liah8大誤,liah8-toa7-gou7,,2415,VH,,
34838,,;撕下來;,liah落來,liah--loh8-lai5,,2892,,,
34842,,;發撞擊聲;,liak8,liak8,,435,,,
34846,,;打掩護;遮掩;遮蓋;,遮kham3,lia-kham3,,1078,VC,,
34848,,;遮蓋;,遮遮kham3-kham3,lia-lia-kham3-kham3,,610,VC,,
34849,,;以足尖行走;踮著走;躡;,liam,liam,,1315,b,,
34852,,;軟肉;,liam2,liam2,,325,,,
34872,,;捏不斷;,捻be7斷,liam3-be7-tng7,,2077,,,
34877,,;擰嘴巴;,捻嘴phe2,liam3-chhui3-phe2,,751,,,
34878,liam3-chhui3-phoe2,;擰嘴巴;,捻嘴phoe,liam3-chhui3-phe2,,722,,,
34881,,;捏掉;,捻hiat-kak,liam3-hiat-kak8,,379,,,
34891,,;黏不住;,黏be7-tiau5,liam5-be7-tiau5,,2401,,,
34897,,;粘住;粘緊;,粘hou7-tiau5,liam5-hou7-tiau5,,1330,,,
34920,,;黏巴巴的;,黏thi-thi,liam5-thi-thi,,1559,,,
34923,,;黏附;,黏ti7--leh,liam5-ti7--leh,,983,VC,,
34924,,;膠著;,粘tiau5,liam5-tiau5,,767,VH,,
34928,,;把;瓣;,liam7,liam7,,950,P0;Nf,,
34949,,;唸經;,唸siau5,liam7-siau5,,437,VA,,
34953,,;躡足;,liam腳,liam-kha,,853,Dh,,
34956,,;躡足走;,liam腳行,liam-kha-kiaN5,,1933,,,
34970,,;鑽一個洞;,lian3一空,lian2-chit8-khang,,5237,,,
34981,,;流（眼淚）;,lian3,lian3,,538,,,
34985,lian3--loh8-khu3,;滾下去;,lian3落去,lian3--loh8-khi3,,3123,,,
35087,,;接氣;,連soa3,lian5-soa3,,701,,,
35149,,;鈴響;,liang,liang,,163,,,
35274,liat8-ku2-boe7-liau2,;不勝枚舉;,列舉be7了,liat8-ki2-be7-liau2,,3101,VH,,
35278,,;熾熱;,熱phut-phut,liat8-phut-phut,,476,VH,,
35325,,;虧空殆盡;,了theh-theh,liau2-theh-theh,,917,,,
35330,,;裁;,liau5,liau5,,206,VC,,
35346,,;徒涉;,liau5水,liau5-chui2,,939,,,
35387,,;裂;,lih8,lih8,,265,VH,,
35398,,;稀鬆不牢;,li-li-lak-lak,li-li-lak-lak,,1672,,,
35399,,;喝;飲;,lim,lim,,382,VC,,
35401,,;乾杯;,lim hou7礁,lim hou7 ta,,811,VA,,
35402,,;盈;僅;,lim2,lim2,,164,Da;b,,
35404,lim2-boe7-tiau5,;情不自禁;,忍be7-tiau5,lim2-be7-tiau5,,2435,VH,,
35418,,;低;低頭;假寐;,lim3,lim3,,557,VA;VH,,
35420,lim3-chit8-chhiN2,;假寐一下;,lim3一醒,lim3-chit8-chheN2,,4182,,,
35421,,;小睡片刻;假寐一下;,lim3一下,lim3-chit8-e7,,5515,,,
35452,lim7-khoaN3-boe7-hu3,;目不暇接;,任看be7赴,lim7-khoaN3-be7-hu3,,3282,,,
35456,,;喝稀飯;,lim-am2,lim-am2,,549,,,
35457,,;吃喝;飲食;,lim食,lim-chiah8,,1983,Na,,
35458,,;吃喝玩樂;,lim食thit,lim-chiah8-thit,,2659,VA,,
35459,,;喝酒;飲酒;,lim酒,lim-chiu2,,634,VA,,
35460,,;喝水;飲水;,lim水,lim-chui2,,1243,VA,,
35461,,;喝完;,lim完,lim-oan5,,859,VR,,
35462,,;喝寡酒;,lim散酒,lim-san3-chiu2,,686,,,
35463,,;喝茶;,lim茶,lim-te5,,676,VA,,
35464,,;喝湯;,lim湯,lim-thng,,441,,,
35465,,;那麼樣;,hia,lin,,1383,Df,,
35474,,;圈;滾動;輾;,lin3,lin3,,479,VA;VC;Nf,,
35517,,;胡蘿蔔;,lin5-jin2,lin5-jin2,,309,Na,,
35555,,;叮噹;拍賣S;逗圈圈;,lin-long,lin-long,,710,Dh,,
35567,,;瞥;瞭;,lio2,lio2,,57,VC;b,,
35571,,;高;,lo3,lio3,,387,Nb;VH,,
35572,,;斜切;剮;撩;,lio5,lio5,,236,VC,,
35573,,;撩;,撩am2,lio5-am2,,185,VC,,
35574,,;剮肉;,lio5肉,lio5-bah,,464,,,
35578,,;尿布;褯子;,尿chu7,lio7-chu7,,557,,,
35596,,;掙扎;搦;,liok8,liok8,,462,VA;VC,,
35604,,;床單;勘;褥單;,褥仔kham3,liok8-a2-kham3,,1324,Na;b,,
35628,,;搦;,liok8溶,liok8-iuN5,,377,VC,,
35644,,;搦;,liok8散,liok8-soaN3,,452,VC,,
35648,liok8-thou5-be5,;搦;,liok8土糜,liok8-thou5-moai5,,839,VC,,
35675,,;兩柢;,兩tu2償,liong2-tu2-siong2,,1173,,,
35677,leng3,;踢掙扎;跳躍;縱步;,liong3,liong3,,525,VA,,
35725,,;翠鳥;,lip8,lip8,,223,Na,,
35869,,;藿香薊;,鈕仔hong5,liu2-a2-hong5,,1354,,,
35883,,;敏捷;,liu2-liah,liu2-liah,,340,VH,,
35884,,;敏捷;,扭liah8,liu2-liah8,,315,VH,,
35895,,;脫手;溜手;,liu3手,liu3-chhiu2,,878,VC,,
35903,,;套口供;,liu3口供,liu3-khau2-keng,,752,VB,,
35913,liu3-phe5,;脫皮;,liu3皮,liu3-phoe5,,401,VA,,
35919,,;抽繩線;遊蕩;,liu5,liu5,,319,VA,,
36041,,;高個子;,lo3,lo3,,1071,Na,,
36043,lo3-oe2,;高矮;,lo3矮,lo3-e2,,920,Na,,
36044,,;高挑;,lo3腳,lo3-kha,,1246,,,
36045,,;長腳蚊;,lo3腳蚊,lo3-kha-bang2,,1453,,,
36046,,;手長腳長;,lo3腳lo3手,lo3-kha-lo3-chhiu2,,1907,,,
36047,,;長人;高個子;,lo3人,lo3-lang5,,3863,Na,,
36090,,;混濁;,醪kiak-kiak,lo5-kiak-kiak,,2538,VH,,
36145,,;攪局;,lo7,lo7,,253,VA,,
36163,,;歸咎於;,賴hou7,loa7-hou7,,647,VJ,,
36166,,;遊蕩;漫步;,邏邏so5,loa7-loa7-so5,,332,VA,,
36173,,;擦亮;,loah8,loah8,,308,VR,,
36181,,;辣乎乎;,辣hiam-hiam,loah8-hiam-hiam,,365,,,
36197,,;抹鹽;醢鹽;,loah鹽,loah-iam5,,246,,,
36198,,;揉;,loan2,loan2,,146,VC,,
36203,,;揉一揉;,loan2-loan2-leh,loan2-loan2-le3,,1309,,,
36227,,;亂闖;,亂chong5,loan7-chong5,,518,VC,,
36236,,;瞎猜;,亂ioh,loan7-ioh,,436,VE,,
36251,,;抓瞎;瞎抓;,亂sa,loan7-sa,,636,VC,,
36252,,;瞎抓;,亂sahN,loan7-sahN,,517,VC,,
36267,,;亂丟;,亂tan3,loan7-tan3,,639,VC;VH,,
36270,,;剉;銼;擦;,le3,loe3,,203,VC;b,,
36271,,;銼刀;鑢;,loe3,loe3,,110,Na;b,,
36272,,;低;垂;,le5,loe5,,216,b;VH,,
36273,,;擱淺;,loe5,loe5,,182,VH,,
36360,,;沈溺;,落lam3,loh8-lam3,,869,VJ,,
36365,,;融合;,落lau2,loh8-lau2,,968,VC,,
36415,,;漱口;,lok8,lok8,,781,VA,,
36483,,;迂腐;,落song7,lok8-song7,,1194,VH,,
36497,,;糟糕;,漉chhah-chhah,lok-chhah-chhah,,268,VH,,
36498,,;惡化;,落chhih8,lok-chhih8,,866,VH,,
36501,,;泥濘;,漉chiuh-chiuh,lok-chiuh-chiuh,,257,Na;VH,,
36506,,;邋遢;,漉song7,lok-song7,,174,VH,,
36510,,;套衣服;掛口罩;,lom,lom,,586,,,
36511,,;軟;,lom2,lom2,,114,VH,,
36512,,;泥窪;,lom3,lom3,,83,,,
36514,,;穿;套;,long,long,,588,VC;Nf,,
36517,,;全;皆;都;攏;,long2,long2,,1976,Ne;VC;Da,,
36518,,;攏;,long2欲,long2-beh,,1436,VC,,
36519,,;從不;毫不;毫無;,long2無,long2-bo5,,4543,Dd;Dc,,
36520,,;一共;一總;打總兒;全部;共計;共總;合計;完全;掃數;統統;總共;粗率;,long2總,long2-chong2,,3143,A;VG;Da;VH;Df,,
36521,,;全包;,long2總包,long2-chong2-pau,,880,,,
36522,,;均可;,long2會使,long2-e7-sai2,,2337,VH,,
36523,,;全勝;,long2嬴,long2-iaN5,,570,VH,,
36524,,;一共;共總;統共;通共;總共;,long2共,long2-kiong7,,1883,Da,,
36525,,;全包;,long2包,long2-pau,,656,,,
36526,,;一總;無不;盡是;都是;,long2是,long2-si7,,6973,V_;Da,,
36528,,;撞;,long3,long3,,436,VC,,
36531,,;空曠;,lang曠,long3-khong3,,446,VH,,
36532,,;寬闊的;,long3曠,long3-khong3,,1792,,,
